ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300682.SZ,20191111,23.0,23.46,22.58,22.83,23.63,-0.8,-3.3855,62705.0,144136.63
300682.SZ,20191108,23.15,24.4,23.15,23.63,23.17,0.46,1.9853,92544.75,221767.827
300682.SZ,20191107,22.79,23.66,22.74,23.17,22.79,0.38,1.6674,51744.9,120222.808
300682.SZ,20191106,23.51,23.51,22.73,22.79,23.53,-0.74,-3.1449,60706.0,139754.947
300682.SZ,20191105,24.0,24.15,23.09,23.53,23.76,-0.23,-0.968,65119.52,152839.598
300682.SZ,20191104,22.37,24.13,22.32,23.76,22.23,1.53,6.8826,111357.62,262346.386
300682.SZ,20191101,22.48,22.87,22.15,22.23,22.27,-0.04,-0.1796,52012.83,116765.529
300682.SZ,20191031,22.22,23.11,22.12,22.27,21.87,0.4,1.829,79581.59,180121.215
300682.SZ,20191030,22.77,22.77,21.87,21.87,23.3,-1.43,-6.1373,93308.58,207675.351
300682.SZ,20191029,24.04,25.09,22.7,23.3,24.96,-1.66,-6.6506,166468.55,394327.539
300682.SZ,20191028,24.12,24.96,23.58,24.96,22.69,2.27,10.0044,161093.7,397706.658
300682.SZ,20191025,22.8,23.06,22.32,22.69,22.78,-0.09,-0.3951,42423.66,95885.842
300682.SZ,20191024,22.85,23.45,22.1,22.78,23.0,-0.22,-0.9565,52469.71,119023.918
300682.SZ,20191023,23.07,23.6,22.51,23.0,22.79,0.21,0.9215,59513.4,137877.314
300682.SZ,20191022,22.54,23.08,22.39,22.79,22.35,0.44,1.9687,46327.02,105419.831
300682.SZ,20191021,23.68,23.72,21.69,22.35,23.68,-1.33,-5.6166,82830.71,184161.74
300682.SZ,20191018,24.3,24.46,23.6,23.68,24.24,-0.56,-2.3102,57071.02,136673.992
300682.SZ,20191017,24.87,25.18,24.05,24.24,24.63,-0.39,-1.5834,74725.96,183688.267
300682.SZ,20191016,25.19,25.73,24.56,24.63,25.15,-0.52,-2.0676,88396.48,222213.567
300682.SZ,20191015,26.49,26.49,24.78,25.15,25.93,-0.78,-3.0081,113974.47,288523.899
300682.SZ,20191014,24.49,25.95,24.49,25.93,24.4,1.53,6.2705,136936.83,349348.49
300682.SZ,20191011,25.1,25.13,24.03,24.4,24.94,-0.54,-2.1652,106229.36,259779.437
300682.SZ,20191010,25.39,25.6,24.5,24.94,24.88,0.06,0.2412,138032.84,346010.097
300682.SZ,20191009,24.26,24.88,23.7,24.88,24.76,0.12,0.4847,123390.18,298955.533
300682.SZ,20191008,23.7,25.16,23.4,24.76,23.79,0.97,4.0773,134935.01,330413.925
300682.SZ,20190930,23.8,24.66,23.31,23.79,23.5,0.29,1.234,112736.0,270515.555
300682.SZ,20190927,21.88,23.98,21.51,23.5,21.9,1.6,7.3059,141739.01,332015.502
300682.SZ,20190926,23.51,23.51,21.9,21.9,23.34,-1.44,-6.1697,97815.97,221101.655
300682.SZ,20190925,23.5,23.9,23.02,23.34,23.34,0.0,0.0,89932.62,210824.422
300682.SZ,20190924,23.48,23.75,22.89,23.34,23.43,-0.09,-0.3841,118472.62,276179.222
300682.SZ,20190923,22.4,23.6,22.2,23.43,22.5,0.93,4.1333,141357.14,327221.286
300682.SZ,20190920,21.48,22.96,21.48,22.5,21.39,1.11,5.1893,140373.48,313818.425
300682.SZ,20190919,21.41,21.59,21.08,21.39,21.18,0.21,0.9915,64425.33,137571.415
300682.SZ,20190918,21.52,21.64,20.88,21.18,21.25,-0.07,-0.3294,57790.75,123105.33
300682.SZ,20190917,21.99,22.09,21.12,21.25,22.05,-0.8,-3.6281,80000.75,172201.783
300682.SZ,20190916,22.49,22.59,21.94,22.05,22.4,-0.35,-1.5625,70262.0,155381.048
300682.SZ,20190912,22.46,22.63,21.97,22.4,22.5,-0.1,-0.4444,63861.26,142077.252
300682.SZ,20190911,22.79,23.18,22.33,22.5,22.76,-0.26,-1.1424,74436.41,168961.731
300682.SZ,20190910,22.65,23.99,22.41,22.76,22.38,0.38,1.6979,109128.71,252722.521
300682.SZ,20190909,21.88,22.56,21.59,22.38,21.58,0.8,3.7071,87691.15,194956.01
300682.SZ,20190906,21.8,21.98,20.95,21.58,21.78,-0.2,-0.9183,98319.15,211245.448
300682.SZ,20190905,21.46,22.68,21.28,21.78,21.95,-0.17,-0.7745,127794.05,279954.747
300682.SZ,20190904,20.59,22.75,20.55,21.95,20.68,1.27,6.1412,119465.1,262357.132
300682.SZ,20190903,20.97,20.97,20.52,20.68,21.14,-0.46,-2.176,81064.23,167868.886
300682.SZ,20190902,20.79,21.21,19.8,21.14,20.81,0.33,1.5858,135401.09,277172.725
300682.SZ,20190830,19.23,21.15,19.17,20.81,19.23,1.58,8.2163,166610.38,341309.74
300682.SZ,20190829,19.14,19.46,18.81,19.23,19.02,0.21,1.1041,50603.11,97028.585
300682.SZ,20190828,18.46,19.38,18.46,19.02,18.42,0.6,3.2573,53456.72,100936.907
300682.SZ,20190827,18.02,18.64,17.91,18.42,17.7,0.72,4.0678,33384.06,61360.621
300682.SZ,20190826,17.75,17.97,17.6,17.7,17.99,-0.29,-1.612,18970.06,33729.252
300682.SZ,20190823,18.5,18.6,17.9,17.99,18.54,-0.55,-2.9666,30810.0,56060.104
300682.SZ,20190822,18.15,18.86,17.91,18.54,18.07,0.47,2.601,29209.0,53408.924
300682.SZ,20190821,18.03,18.3,17.98,18.07,18.08,-0.01,-0.0553,18725.95,33935.235
300682.SZ,20190820,18.19,18.45,18.03,18.08,18.03,0.05,0.2773,29089.95,53013.226
300682.SZ,20190819,17.5,18.1,17.5,18.03,17.37,0.66,3.7997,26934.9,48163.022
300682.SZ,20190816,17.27,17.65,17.21,17.37,17.2,0.17,0.9884,22271.69,38885.465
300682.SZ,20190815,16.66,17.36,16.52,17.2,17.12,0.08,0.4673,18209.0,30975.425
300682.SZ,20190814,17.35,17.53,17.04,17.12,17.14,-0.02,-0.1167,14909.0,25731.054
300682.SZ,20190813,16.98,17.21,16.79,17.14,17.13,0.01,0.0584,14729.36,25060.51
300682.SZ,20190812,16.31,17.13,16.31,17.13,16.6,0.53,3.1928,14777.0,25044.524
300682.SZ,20190809,17.14,17.14,16.51,16.6,16.95,-0.35,-2.0649,15937.9,26713.035
300682.SZ,20190808,16.88,17.29,16.82,16.95,16.89,0.06,0.3552,18331.0,31136.082
300682.SZ,20190807,16.88,17.35,16.83,16.89,16.83,0.06,0.3565,21178.0,36274.484
300682.SZ,20190806,16.77,16.98,16.04,16.83,17.28,-0.45,-2.6042,31434.79,52158.364
300682.SZ,20190805,17.62,17.79,17.22,17.28,17.58,-0.3,-1.7065,18492.15,32357.14
300682.SZ,20190802,17.86,17.87,17.35,17.58,18.24,-0.66,-3.6184,27618.85,48551.828
300682.SZ,20190801,18.27,18.55,18.16,18.24,18.42,-0.18,-0.9772,17782.0,32541.135
300682.SZ,20190731,18.99,18.99,18.3,18.42,18.85,-0.43,-2.2812,22101.0,40852.899
300682.SZ,20190730,18.62,19.09,18.6,18.85,18.76,0.09,0.4797,24433.72,46107.385
300682.SZ,20190729,18.6,18.78,18.29,18.76,18.49,0.27,1.4602,26002.83,48302.249
300682.SZ,20190726,18.94,18.94,18.38,18.49,18.78,-0.29,-1.5442,28881.99,53508.8
300682.SZ,20190725,18.95,19.21,18.63,18.78,19.26,-0.48,-2.4922,43998.78,82952.24
300682.SZ,20190724,19.07,19.46,18.9,19.26,19.1,0.16,0.8377,49250.6,94666.719
300682.SZ,20190723,18.96,19.29,18.63,19.1,18.75,0.35,1.8667,43627.27,82880.362
300682.SZ,20190722,19.34,19.5,18.44,18.75,19.06,-0.31,-1.6264,63628.88,121249.875
300682.SZ,20190719,18.53,19.48,18.48,19.06,18.2,0.86,4.7253,72466.75,138408.689
300682.SZ,20190718,18.86,18.99,18.18,18.2,19.0,-0.8,-4.2105,40807.38,75080.037
300682.SZ,20190717,19.06,19.38,18.89,19.0,19.27,-0.27,-1.4011,47075.16,89836.557
300682.SZ,20190716,18.58,19.48,18.5,19.27,18.49,0.78,4.2185,78127.4,149381.581
300682.SZ,20190715,18.3,18.49,17.68,18.49,18.13,0.36,1.9857,70775.71,128442.86
300682.SZ,20190712,17.05,18.18,17.05,18.13,17.04,1.09,6.3967,53235.93,94819.694
300682.SZ,20190711,17.09,17.2,16.65,17.04,16.82,0.22,1.308,14986.22,25367.869
300682.SZ,20190710,17.09,17.36,16.7,16.82,17.05,-0.23,-1.349,15616.0,26625.301
300682.SZ,20190709,16.77,17.12,16.64,17.05,16.75,0.3,1.791,14754.79,24924.786
300682.SZ,20190708,17.45,17.53,16.55,16.75,17.44,-0.69,-3.9564,21832.85,36919.369
300682.SZ,20190705,17.3,17.74,17.19,17.44,17.29,0.15,0.8676,18620.62,32588.913
300682.SZ,20190704,17.63,17.79,17.28,17.29,17.63,-0.34,-1.9285,18527.28,32356.477
300682.SZ,20190703,18.0,18.14,17.55,17.63,18.14,-0.51,-2.8115,25581.29,45328.246
300682.SZ,20190702,18.51,18.65,17.98,18.14,18.43,-0.29,-1.5735,45081.79,81969.051
300682.SZ,20190701,19.05,19.59,18.4,18.43,18.0,0.43,2.3889,69874.51,132024.059
300682.SZ,20190628,17.29,18.09,17.05,18.0,17.18,0.82,4.773,61316.14,108115.501
300682.SZ,20190627,16.89,17.26,16.85,17.18,16.98,0.2,1.1779,21272.52,36442.703
300682.SZ,20190626,16.94,17.14,16.7,16.98,16.86,0.12,0.7117,17315.06,29373.614
300682.SZ,20190625,17.22,17.48,16.79,16.86,17.22,-0.36,-2.0906,26398.93,44761.296
300682.SZ,20190624,17.78,17.78,17.1,17.22,17.57,-0.35,-1.992,28575.71,49755.569
300682.SZ,20190621,17.12,17.73,17.12,17.57,17.12,0.45,2.6285,36229.75,63544.293
300682.SZ,20190620,17.15,17.3,16.6,17.12,17.05,0.07,0.4106,30315.01,51353.817
300682.SZ,20190619,17.57,17.58,17.01,17.05,17.06,-0.01,-0.0586,27037.74,46718.155
300682.SZ,20190618,17.0,17.42,16.82,17.06,16.88,0.18,1.0664,23466.35,40289.4
300682.SZ,20190617,16.62,17.09,16.62,16.88,16.85,0.03,0.178,17771.13,30045.75
300682.SZ,20190614,17.5,17.73,16.8,16.85,17.65,-0.8,-4.5326,34835.55,59887.661
300682.SZ,20190613,17.39,17.88,17.23,17.65,17.19,0.46,2.676,32186.77,56668.577
300682.SZ,20190612,17.71,17.83,17.18,17.19,17.62,-0.43,-2.4404,22627.27,39527.457
300682.SZ,20190611,17.6,17.77,17.07,17.62,17.26,0.36,2.0857,24736.9,43352.414
300682.SZ,20190610,16.82,17.4,16.81,17.26,16.78,0.48,2.8605,21767.21,37446.514
300682.SZ,20190606,17.9,17.95,16.16,16.78,17.83,-1.05,-5.889,34084.17,58042.121
300682.SZ,20190605,18.32,18.39,17.66,17.83,18.17,-0.34,-1.8712,31942.88,57501.971
300682.SZ,20190604,17.99,18.5,17.41,18.17,17.72,0.45,2.5395,40285.82,72402.52
300682.SZ,20190603,17.83,18.0,17.37,17.72,18.1,-0.38,-2.0994,34419.79,60911.554
300682.SZ,20190531,17.27,18.29,17.02,18.1,17.5,0.6,3.4286,54072.85,95711.984
300682.SZ,20190530,17.1,17.71,16.96,17.5,17.2,0.3,1.7442,41456.01,72161.65
300682.SZ,20190529,17.3,17.56,16.88,17.2,17.36,-0.16,-0.9217,23813.74,40982.772
300682.SZ,20190528,17.13,17.8,17.13,17.36,17.06,0.3,1.7585,36231.72,63075.549
300682.SZ,20190527,16.5,17.45,16.0,17.06,16.33,0.73,4.4703,27692.93,46482.944
300682.SZ,20190524,16.6,16.85,16.13,16.33,16.8,-0.47,-2.7976,26764.07,43870.086
300682.SZ,20190523,16.98,17.98,16.5,16.8,16.89,-0.09,-0.5329,34581.05,58913.6
300682.SZ,20190522,16.99,17.2,16.52,16.89,16.71,0.18,1.0772,29208.65,49296.759
300682.SZ,20190521,16.78,17.24,16.13,16.71,16.8,-0.09,-0.5357,32667.84,54985.155
300682.SZ,20190520,17.64,17.93,15.88,16.8,17.64,-0.84,-4.7619,33301.77,55425.837
300682.SZ,20190517,17.93,18.61,17.6,17.64,17.84,-0.2,-1.1211,38286.36,69665.716
300682.SZ,20190516,17.99,17.99,17.51,17.84,17.8,0.04,0.2247,18491.03,32779.371
300682.SZ,20190515,17.95,17.98,17.55,17.8,17.55,0.25,1.4245,29172.9,51700.703
300682.SZ,20190514,17.6,18.04,17.5,17.55,17.97,-0.42,-2.3372,24416.77,43256.023
300682.SZ,20190513,18.18,18.97,17.4,17.97,18.58,-0.61,-3.2831,56303.97,101582.361
300682.SZ,20190510,17.22,18.66,16.8,18.66,16.96,1.7,10.0236,39730.18,70558.88
300682.SZ,20190509,17.22,18.1,16.89,16.96,17.4,-0.44,-2.5287,34253.56,59153.983
300682.SZ,20190508,17.5,17.88,16.63,17.4,17.77,-0.37,-2.0822,23990.6,41717.583
300682.SZ,20190507,17.95,18.15,16.8,17.77,17.96,-0.19,-1.0579,29792.3,52072.498
300682.SZ,20190506,19.5,19.5,17.96,17.96,19.96,-2.0,-10.02,23769.0,43406.856
300682.SZ,20190430,19.85,20.8,19.71,19.96,20.75,-0.79,-3.8072,30601.75,61664.619
300682.SZ,20190429,23.0,23.27,20.75,20.75,23.05,-2.3,-9.9783,41164.41,86598.537
300682.SZ,20190426,23.13,23.58,22.6,23.05,23.18,-0.13,-0.5608,23718.0,55186.212
300682.SZ,20190425,24.3,24.8,23.18,23.18,24.2,-1.02,-4.2149,30425.56,73339.441
300682.SZ,20190424,24.0,24.88,23.14,24.2,24.37,-0.17,-0.6976,33339.93,80052.612
300682.SZ,20190423,26.3,26.3,24.37,24.37,27.08,-2.71,-10.0074,47304.11,117652.453
300682.SZ,20190419,28.1,28.3,26.23,27.08,27.5,-0.42,-1.5273,61110.02,164726.448
300682.SZ,20190418,25.31,27.67,25.22,27.5,25.54,1.96,7.6742,69251.9,183093.212
300682.SZ,20190417,24.2,25.68,24.2,25.54,24.42,1.12,4.5864,54801.38,137877.828
300682.SZ,20190416,23.85,24.69,23.41,24.42,23.75,0.67,2.8211,33407.97,81228.39
300682.SZ,20190415,25.2,25.29,23.62,23.75,24.83,-1.08,-4.3496,41899.0,102411.884
300682.SZ,20190412,24.77,25.21,24.1,24.83,24.48,0.35,1.4297,34208.67,84180.995
300682.SZ,20190411,24.0,25.54,23.83,24.48,23.82,0.66,2.7708,62804.56,155283.9
300682.SZ,20190410,23.83,24.16,23.24,23.82,23.57,0.25,1.0607,35706.0,84941.187
300682.SZ,20190409,23.4,24.0,23.18,23.57,23.4,0.17,0.7265,24911.95,58986.373
300682.SZ,20190408,24.11,24.11,22.5,23.4,23.86,-0.46,-1.9279,30032.58,70555.708
300682.SZ,20190404,24.45,24.45,23.55,23.86,23.98,-0.12,-0.5004,26223.01,62746.446
300682.SZ,20190403,23.8,24.15,23.53,23.98,24.1,-0.12,-0.4979,36180.05,86269.547
300682.SZ,20190402,23.58,24.79,23.45,24.1,22.91,1.19,5.1942,70084.88,168964.195
300682.SZ,20190401,22.26,23.6,21.93,22.91,22.74,0.17,0.7476,47614.8,109963.223
300682.SZ,20190329,21.66,22.77,21.05,22.74,21.58,1.16,5.3753,44317.8,97106.473
300682.SZ,20190328,22.0,22.54,21.5,21.58,22.4,-0.82,-3.6607,33343.0,73225.955
300682.SZ,20190327,22.31,22.9,21.19,22.4,22.34,0.06,0.2686,38321.5,85028.316
300682.SZ,20190326,23.75,23.85,22.15,22.34,23.48,-1.14,-4.8552,39192.05,89600.676
300682.SZ,20190325,24.1,24.16,23.0,23.48,24.22,-0.74,-3.0553,50695.53,119727.375
300682.SZ,20190322,25.33,25.33,24.1,24.22,25.58,-1.36,-5.3167,82056.7,202384.774
300682.SZ,20190321,23.3,25.58,23.3,25.58,23.25,2.33,10.0215,52637.3,130446.884
300682.SZ,20190320,23.13,23.5,22.7,23.25,23.59,-0.34,-1.4413,30695.64,70691.731
300682.SZ,20190319,23.5,24.49,23.01,23.59,22.86,0.73,3.1934,43981.75,104810.279
300682.SZ,20190318,22.02,23.0,22.02,22.86,22.56,0.3,1.3298,37507.72,84919.01
300682.SZ,20190315,22.56,23.4,22.2,22.56,22.2,0.36,1.6216,65105.44,149077.217
300682.SZ,20190314,23.64,24.56,22.13,22.2,24.59,-2.39,-9.7194,100878.72,232868.677
300682.SZ,20190313,25.03,25.03,23.2,24.59,23.84,0.75,3.146,182861.9,446504.289
300682.SZ,20190312,23.84,23.84,23.84,23.84,21.67,2.17,10.0138,12304.0,29332.736
300682.SZ,20190311,21.67,21.67,21.67,21.67,19.7,1.97,10.0,23764.97,51498.689
300682.SZ,20190308,21.1,21.73,19.65,19.7,20.6,-0.9,-4.3689,74454.05,155767.458
300682.SZ,20190307,19.8,21.28,19.77,20.6,20.0,0.6,3.0,71866.62,149349.077
300682.SZ,20190306,19.9,20.38,19.61,20.0,20.55,-0.55,-2.6764,63888.58,127360.512
300682.SZ,20190305,18.79,21.0,18.73,20.55,19.19,1.36,7.087,69875.17,136985.303
300682.SZ,20190304,19.35,19.92,19.03,19.19,18.87,0.32,1.6958,61822.35,120350.812
300682.SZ,20190301,19.02,19.18,18.55,18.87,19.15,-0.28,-1.4621,37889.08,71343.316
300682.SZ,20190228,19.5,19.5,18.81,19.15,19.49,-0.34,-1.7445,50850.47,97081.733
300682.SZ,20190227,18.01,19.5,18.0,19.49,18.43,1.06,5.7515,71151.7,133458.328
300682.SZ,20190226,17.3,19.05,17.3,18.43,17.46,0.97,5.5556,81075.06,150398.356
300682.SZ,20190225,16.63,17.55,16.63,17.46,16.63,0.83,4.991,63963.44,110237.321
300682.SZ,20190222,16.4,16.67,16.3,16.63,16.53,0.1,0.605,24371.73,40214.42
300682.SZ,20190221,16.58,16.93,16.4,16.53,16.62,-0.09,-0.5415,23000.31,38240.193
300682.SZ,20190220,16.83,16.94,16.37,16.62,16.94,-0.32,-1.889,22908.19,38071.424
300682.SZ,20190219,17.35,17.43,16.75,16.94,17.19,-0.25,-1.4543,26995.28,45943.354
300682.SZ,20190218,16.7,17.19,16.63,17.19,16.73,0.46,2.7496,24174.72,41058.295
300682.SZ,20190215,17.1,17.1,16.63,16.73,17.0,-0.27,-1.5882,15544.97,26122.16
300682.SZ,20190214,17.19,17.22,16.81,17.0,17.1,-0.1,-0.5848,15296.46,25984.236
300682.SZ,20190213,16.99,17.22,16.7,17.1,16.93,0.17,1.0041,17496.0,29801.711
300682.SZ,20190212,16.92,17.08,16.66,16.93,16.78,0.15,0.8939,11843.0,20013.957
300682.SZ,20190211,16.18,16.84,16.18,16.78,16.07,0.71,4.4182,13557.23,22476.518
300682.SZ,20190201,15.74,16.28,15.74,16.07,15.89,0.18,1.1328,9619.9,15397.798
300682.SZ,20190131,16.89,17.09,15.85,15.89,16.61,-0.72,-4.3347,18211.0,29945.284
300682.SZ,20190130,17.27,17.4,16.6,16.61,17.27,-0.66,-3.8217,18126.25,30824.3
300682.SZ,20190129,16.92,17.33,16.52,17.27,16.89,0.38,2.2499,25223.71,42947.489
300682.SZ,20190128,16.73,17.2,16.73,16.89,16.81,0.08,0.4759,17823.37,30251.078
300682.SZ,20190125,16.25,17.7,16.25,16.81,16.5,0.31,1.8788,24903.51,42044.703
300682.SZ,20190124,16.29,16.5,16.23,16.5,16.43,0.07,0.426,8624.24,14127.659
300682.SZ,20190123,16.6,16.6,16.18,16.43,16.16,0.27,1.6708,7383.0,12159.237
300682.SZ,20190122,16.42,16.49,16.14,16.16,16.31,-0.15,-0.9197,5292.0,8564.345
300682.SZ,20190121,16.33,16.54,16.16,16.31,16.33,-0.02,-0.1225,6922.0,11242.583
300682.SZ,20190118,16.26,16.5,16.15,16.33,16.22,0.11,0.6782,7215.99,11720.776
300682.SZ,20190117,16.55,16.7,16.13,16.22,16.72,-0.5,-2.9904,12626.28,20607.183
300682.SZ,20190116,16.39,17.19,16.39,16.72,16.61,0.11,0.6623,19406.04,32829.858
300682.SZ,20190115,16.6,16.72,16.33,16.61,16.48,0.13,0.7888,11816.02,19556.135
300682.SZ,20190114,16.5,16.72,16.2,16.48,16.5,-0.02,-0.1212,8027.0,13255.382
300682.SZ,20190111,16.41,16.73,16.35,16.5,16.4,0.1,0.6098,12334.0,20401.323
300682.SZ,20190110,16.81,17.15,16.4,16.4,16.93,-0.53,-3.1305,17949.67,29782.173
300682.SZ,20190109,16.9,17.5,16.83,16.93,17.21,-0.28,-1.627,21092.74,36098.346
300682.SZ,20190108,16.58,17.99,16.58,17.21,16.7,0.51,3.0539,28967.89,50020.144
300682.SZ,20190107,16.58,16.96,16.58,16.7,16.49,0.21,1.2735,15355.0,25704.283
300682.SZ,20190104,15.82,16.49,15.8,16.49,15.82,0.67,4.2351,11666.76,19096.856
300682.SZ,20190103,16.2,16.43,15.8,15.82,16.32,-0.5,-3.0637,11256.0,18122.389
300682.SZ,20190102,16.36,16.59,16.29,16.32,16.35,-0.03,-0.1835,8896.94,14565.003
300682.SZ,20181228,16.3,16.58,16.1,16.35,16.22,0.13,0.8015,10864.42,17773.194
300682.SZ,20181227,17.38,17.38,16.16,16.22,17.07,-0.85,-4.9795,22564.96,37794.46
300682.SZ,20181226,16.44,17.2,16.44,17.07,16.54,0.53,3.2044,30489.97,51805.713
300682.SZ,20181225,16.64,16.68,16.12,16.54,16.73,-0.19,-1.1357,12165.0,19930.037
300682.SZ,20181224,16.4,16.98,16.4,16.73,16.82,-0.09,-0.5351,12286.2,20423.425
300682.SZ,20181221,16.5,16.82,16.23,16.82,16.48,0.34,2.0631,16740.2,27850.79
300682.SZ,20181220,16.4,16.57,15.93,16.48,16.42,0.06,0.3654,11416.65,18544.736
300682.SZ,20181219,16.31,16.78,16.28,16.42,16.28,0.14,0.86,11058.0,18260.511
300682.SZ,20181218,16.38,16.57,16.15,16.28,16.53,-0.25,-1.5124,10354.0,16912.028
300682.SZ,20181217,16.35,16.61,16.21,16.53,16.48,0.05,0.3034,10391.31,17084.871
300682.SZ,20181214,16.99,17.27,16.36,16.48,17.05,-0.57,-3.3431,16585.06,27548.622
300682.SZ,20181213,17.0,17.47,17.0,17.05,17.0,0.05,0.2941,21001.38,36079.938
300682.SZ,20181212,17.51,17.96,16.92,17.0,17.5,-0.5,-2.8571,25542.0,44467.564
300682.SZ,20181211,16.75,17.5,16.75,17.5,16.76,0.74,4.4153,30517.62,52468.977
300682.SZ,20181210,16.22,16.9,16.11,16.76,16.2,0.56,3.4568,23428.85,39079.153
300682.SZ,20181207,16.05,16.56,15.9,16.2,16.01,0.19,1.1868,15201.6,24880.547
300682.SZ,20181206,16.61,16.7,16.01,16.01,16.78,-0.77,-4.5888,20897.06,34012.081
300682.SZ,20181205,16.74,16.85,16.41,16.78,17.24,-0.46,-2.6682,30656.47,50955.362
300682.SZ,20181204,16.91,17.42,16.7,17.24,16.92,0.32,1.8913,59916.37,102083.548
300682.SZ,20181203,15.8,17.01,15.8,16.92,16.5,0.42,2.5455,71847.34,118538.104
300682.SZ,20181130,16.3,16.65,15.84,16.5,16.62,-0.12,-0.722,40785.43,66450.794
300682.SZ,20181129,16.5,17.18,16.32,16.62,16.5,0.12,0.7273,53870.47,90383.158
300682.SZ,20181128,17.07,17.19,16.21,16.5,17.37,-0.87,-5.0086,61000.52,101312.365
